id,time,S,I,R
20,54,8215,395,1390
20,55,8133,439,1428
20,56,8055,476,1469
20,57,7965,527,1508
20,58,7869,584,1547
20,59,7760,646,1594
20,60,7652,714,1634
20,61,7538,784,1678
20,62,7405,868,1727
20,63,7288,938,1774
20,64,7166,1017,1817
20,65,7018,1116,1866
20,66,6871,1207,1922
20,67,6717,1301,1982
20,68,6561,1411,2028
20,69,6408,1509,2083
20,70,6239,1621,2140
20,71,6042,1757,2201
20,72,5870,1870,2260
20,73,5677,1999,2324
20,74,5487,2131,2382
20,75,5304,2237,2459
20,76,5123,2350,2527
